area_id,weight,weight_std,volume,volume_std,fat,fat_std,saturate,saturate_std,sugar,sugar_std,protein,protein_std,carb,carb_std,fibre,fibre_std,alcohol,alcohol_std,energy_fat,energy_fat_std,energy_saturate,energy_saturate_std,energy_sugar,energy_sugar_std,energy_protein,energy_protein_std,energy_carb,energy_carb_std,energy_fibre,energy_fibre_std,energy_alcohol,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_std,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,'Diabetes category'
E05000437,407.584949,468.32671799999997,110.930798,107.668089,8.880136,14.085494,3.482799,6.219958,10.70176,16.682397,5.278614,6.333823000000001,19.378616,23.904803,1.499938,2.205761,0.23620700000000003,1.8066830000000003,79.921223,126.769449,31.345190999999996,55.97961899999999,42.807039,66.729588,21.114457,25.335291,77.514465,95.61921099999999,2.822079,4.324574,1.6534470000000001,12.64678,0.026406,183.025671,174.35652,0.436667,0.171261,0.23388499999999998,0.11536300000000001,0.42351700000000003,0.015419,0.009034,0.449049,1.6278700000000002,0.7010850000000001,1.560539,0.672087,0.012634000000000001,0.098345,0.008893,0.032251,0.020745,0.233646,0.15043,0.059985000000000004,0.022459,0.057229999999999996,0.017225,0.043281,0.00426,0.181457,0.007378,0.035914999999999996,0.013866,0.054265,0.020874,0.035686,0.019332,0.338069,0.22051700000000002,0.065877,0.059070000000000004,0.054920000000000004,0.017102000000000003,0.11428800000000001,mid
E05000140,368.62467599999997,450.49586100000005,110.111979,94.05309399999999,8.834928999999999,14.364191,3.4906449999999998,6.430623000000001,10.057755,16.124321,5.080523,6.34111,17.245757,22.719098000000002,1.566812,2.441255,0.25112399999999996,1.635273,79.514358,129.277723,31.415802000000003,57.875603000000005,40.231021999999996,64.497284,20.322093,25.36444,68.983027,90.87639399999999,2.927786,4.8097129999999995,1.757869,11.44691,0.037495999999999995,173.505133,173.52354,0.45828199999999997,0.181066,0.23187199999999997,0.117127,0.39758499999999997,0.016874,0.010131999999999999,0.470682,1.676302,0.7219439999999999,1.573805,0.677801,0.013566,0.12351400000000001,0.011193,0.028056,0.020752,0.29125999999999996,0.142537,0.039405,0.018456999999999998,0.055113999999999996,0.011909999999999999,0.029975,0.002684,0.15551099999999998,0.005051,0.031608,0.019407,0.07309199999999999,0.024472,0.025994999999999997,0.019496,0.366792,0.226517,0.046668,0.047613,0.051913,0.013856,0.10358699999999998,mid
E05000327,361.900962,359.421492,121.12035700000001,98.779527,8.848125999999999,13.624977,3.6293839999999995,6.5215190000000005,10.47988,16.706723999999998,5.388635,6.486057,18.287379,22.921464999999998,1.571939,2.316763,0.281066,1.718506,79.633133,122.62479599999999,32.66446,58.693673,41.919521,66.826895,21.554539000000002,25.944226999999998,73.149516,91.685858,2.9583880000000002,4.585216,1.9674610000000001,12.029542,0.02502,179.263036,170.067408,0.444225,0.18221500000000002,0.233844,0.12024000000000001,0.408057,0.016503,0.010975,0.49533699999999997,1.667647,0.718216,1.584324,0.682331,0.015903,0.11096199999999999,0.008962999999999999,0.027854000000000004,0.01714,0.265067,0.145234,0.056838,0.023268,0.061269000000000004,0.017771000000000002,0.023991,0.00246,0.170774,0.004522,0.024787,0.023195,0.061926999999999996,0.018491,0.030524000000000003,0.017566,0.360103,0.19279200000000002,0.065775,0.05304,0.071163,0.019500999999999998,0.109117,mid
E05000056,363.160745,357.063892,105.430884,91.811272,8.909073,14.24448,3.570075,6.8176630000000005,10.058587,16.633710999999998,5.465033,6.725461,17.700409,23.043901,1.647188,2.522829,0.31608400000000003,1.845906,80.181658,128.200319,32.130671,61.358968000000004,40.234347,66.53484399999999,21.860132999999998,26.901845,70.801637,92.175605,3.10888,4.973541,2.212588,12.921344,0.024272,178.164896,172.156828,0.450042,0.180342,0.22582600000000003,0.122696,0.397394,0.017449,0.012419,0.490595,1.694523,0.729791,1.5993879999999998,0.688819,0.015892,0.103051,0.010884999999999999,0.03117,0.0253,0.282989,0.13859200000000002,0.055894000000000006,0.020416,0.057408,0.017819,0.02179,0.002991,0.159298,0.006218,0.023375999999999997,0.026912000000000002,0.06425399999999999,0.022959999999999998,0.031899000000000004,0.02515,0.37144299999999997,0.18218299999999998,0.063946,0.048361,0.062918,0.018688,0.108197,mid
E05009325,413.593035,565.886748,116.76903100000001,104.42745500000001,9.642278999999998,15.546534,3.8755319999999998,7.334587,10.629708,16.692442,5.250888,6.436585,19.181325,24.010157,1.5714549999999998,2.372793,0.195957,1.564706,86.780507,139.918804,34.879789,66.01128100000001,42.518834000000005,66.769767,21.003553,25.746338,76.72529899999999,96.040628,2.9355700000000002,4.579,1.371697,10.952945,0.020666,188.816626,182.55750600000002,0.45960200000000007,0.184728,0.22518600000000003,0.11123800000000002,0.406348,0.015547,0.007265000000000001,0.456528,1.637117,0.705068,1.540838,0.6636029999999999,0.015143,0.09965,0.012695,0.037495,0.021286000000000003,0.255914,0.148753,0.052552,0.020044,0.051660000000000005,0.018008,0.035052999999999994,0.0024879999999999998,0.178927,0.005985,0.033443,0.010904,0.059101,0.029668,0.034697000000000006,0.018522999999999998,0.330617,0.240378,0.056872000000000006,0.04808,0.049000999999999996,0.018243000000000002,0.114821,mid
E05000368,361.662146,369.477012,101.52233199999999,86.755662,8.368466,13.877666,3.279638,6.418132,8.800661,15.088196,5.374098,6.690799,16.181127,21.890629,1.59479,2.388591,0.27260300000000004,1.6055840000000001,75.316197,124.898991,29.516738,57.763192000000004,35.202644,60.352784,21.496392999999998,26.763196999999998,64.72450699999999,87.562517,3.0240169999999997,4.729351,1.9082240000000001,11.239087,0.025422,166.469338,167.961754,0.452433,0.17731,0.211466,0.129131,0.388807,0.018165999999999998,0.011463,0.46029,1.7117470000000001,0.737209,1.607861,0.6924680000000001,0.018812,0.10341800000000001,0.015418000000000001,0.027483999999999998,0.023262,0.313554,0.135141,0.049347,0.022846,0.057586,0.015243000000000001,0.024296,0.0027559999999999998,0.131977,0.005291,0.030775999999999998,0.022795,0.064419,0.035936,0.023722,0.021072,0.378717,0.194075,0.058173,0.057101,0.060667,0.017126,0.088992,mid
E05000606,431.717226,682.0763049999999,126.57685900000001,106.173134,9.20792,15.289045000000002,3.690454,7.137946,10.260271000000001,16.203403,5.01535,6.190771,18.316292,23.358032,1.518029,2.276662,0.22139499999999998,1.662797,82.87128100000001,137.60140900000002,33.214086,64.241516,41.041082,64.81361,20.061398,24.763085,73.26517,93.432126,2.8330439999999997,4.3907739999999995,1.549766,11.639576,0.023540000000000002,180.580659,179.288305,0.458916,0.183929,0.227273,0.11109400000000001,0.40571999999999997,0.015688999999999998,0.008582,0.418285,1.644375,0.708194,1.54884,0.667049,0.011814,0.115895,0.014286000000000002,0.036294,0.022421,0.262558,0.14604,0.046777,0.01556,0.049401,0.013274000000000001,0.036195,0.003868,0.167356,0.004806,0.039972,0.013483000000000002,0.060867,0.031996,0.033466,0.0211,0.329254,0.26914099999999996,0.051189,0.038772,0.047637,0.013191,0.10338800000000001,mid
E05000370,336.659647,345.58312,98.596352,80.598343,8.805685,13.850674,3.431304,6.263274,9.764474,16.04841,5.395561,6.604245,17.066997,22.310885,1.63164,2.493646,0.288936,1.714172,79.251165,124.65606799999999,30.881735,56.369468000000005,39.057897,64.19364,21.582244,26.416978999999998,68.267989,89.243539,3.077345,4.936996,2.022549,11.999203,0.042127,174.201293,171.573769,0.45493999999999996,0.177276,0.22421100000000002,0.123893,0.391891,0.017665,0.011609999999999999,0.51744,1.7006130000000002,0.732414,1.597327,0.6879310000000001,0.016854,0.10188,0.012199,0.022959,0.021197999999999998,0.293205,0.14206,0.048,0.021016999999999997,0.070878,0.012144,0.027711000000000003,0.0037770000000000004,0.151029,0.00547,0.026822000000000002,0.022798,0.06855399999999999,0.028954,0.022588999999999998,0.02051,0.362979,0.196757,0.057652999999999996,0.050099,0.07926799999999999,0.0155,0.097138,low
E05000449,411.240502,470.732683,110.554579,108.42652199999999,8.681982000000001,14.438106,3.318634,6.30551,9.575394000000001,15.478507999999998,5.263443,6.513808999999999,17.726546,23.050603,1.589482,2.3968979999999998,0.23927199999999998,1.771263,78.137838,129.94295400000001,29.867703999999996,56.749587,38.301576000000004,61.914032999999996,21.053770999999998,26.055236999999998,70.906183,92.202414,2.97926,4.657966,1.6749020000000001,12.398841000000001,0.023424,174.751954,173.623913,0.447136,0.170915,0.219177,0.120478,0.40575300000000003,0.017049,0.009584,0.424939,1.6698439999999999,0.719163,1.579487,0.680248,0.014594999999999999,0.10333599999999998,0.011149,0.030742000000000002,0.021619,0.286935,0.14386400000000002,0.056928,0.021109,0.054885,0.015913,0.031576,0.003747,0.144791,0.0070209999999999995,0.03797,0.013819,0.06557400000000001,0.025552000000000002,0.030294,0.019941,0.363518,0.210479,0.063201,0.055921000000000005,0.054042999999999994,0.016283000000000002,0.095193,mid
E05000048,364.709155,375.1082,112.066827,99.649879,9.030674000000001,14.051716,3.689833,6.786105,10.684591000000001,17.210676,5.402209,6.568128999999999,18.256861999999998,23.280974,1.5964209999999999,2.429344,0.26247,1.723402,81.27606800000001,126.46544499999999,33.208496000000004,61.07494499999999,42.738365,68.842704,21.608836,26.272516999999997,73.02745,93.123896,2.99897,4.782921,1.837289,12.063813,0.020734,180.748612,172.302942,0.449664,0.183728,0.236452,0.11955199999999999,0.404028,0.016592,0.010165,0.495597,1.669286,0.7189220000000001,1.5785049999999998,0.679825,0.014495,0.104518,0.010165,0.029406,0.021365000000000002,0.268851,0.14307999999999998,0.055816,0.021902,0.061746,0.016669999999999997,0.025769,0.0025570000000000002,0.173213,0.005826,0.024059,0.020564,0.059726999999999995,0.022719,0.031,0.020985,0.362124,0.189753,0.065553,0.0526,0.067105,0.017465,0.11096700000000001,mid
E05000126,315.947738,344.57784399999997,100.66643,85.962888,9.070194,13.484107999999999,3.525432,6.379875,10.66296,16.842898,5.435316,6.387816,19.230511,23.191142000000003,1.736077,2.5027880000000002,0.255836,1.448877,81.63174599999999,121.356973,31.728888,57.418876000000004,42.651839,67.37159100000001,21.741266,25.551266000000002,76.922045,92.764569,3.2453,4.96972,1.7908549999999999,10.142141,0.07083099999999999,185.33121200000002,173.447506,0.440464,0.171201,0.230138,0.11731,0.41505200000000003,0.017511000000000002,0.009663,0.586588,1.6594400000000002,0.7146819999999999,1.577117,0.679227,0.013216,0.10181799999999999,0.008161,0.019786,0.017405,0.264292,0.163467,0.044435,0.018244999999999997,0.084643,0.013980000000000001,0.02344,0.00135,0.172252,0.005526,0.021466,0.026521,0.082359,0.020787,0.022978,0.021255,0.365232,0.191943,0.054916,0.043189,0.068147,0.013869,0.115326,mid
E05000178,367.665107,488.499045,110.21063799999999,102.38833199999999,9.311409,14.417269000000001,3.6579379999999997,6.666347,10.489564999999999,16.470729000000002,5.189789,6.333423000000001,18.662289,23.225579999999997,1.6454220000000002,2.484786,0.24010399999999998,1.776531,83.80268199999999,129.755424,32.921442,59.997119999999995,41.958258,65.882917,20.759156,25.333693,74.649158,92.90231999999999,3.064821,4.86188,1.680726,12.435716000000001,0.048494999999999996,183.956541,175.844648,0.455557,0.178963,0.228088,0.112848,0.405798,0.016661000000000002,0.009137000000000001,0.500337,1.6566290000000001,0.713471,1.560255,0.6719649999999999,0.012556999999999999,0.10316900000000001,0.009649,0.029404000000000003,0.019143,0.268879,0.156753,0.045531,0.019429,0.063098,0.012896000000000001,0.033602,0.005196,0.167015,0.008272,0.032846,0.012561,0.067748,0.024461,0.028847,0.019736,0.356035,0.21749699999999997,0.052234,0.052523,0.052844,0.014047,0.11402799999999999,mid
E05000209,413.990423,484.10406500000005,117.828277,105.28395,9.010102999999999,14.951597,3.603285,7.123278,9.280923,15.697963,5.437692,6.72323,17.082516000000002,22.659375,1.6492900000000001,2.489163,0.243981,1.789002,81.090928,134.564369,32.429562,64.109504,37.123692,62.791852,21.750770000000003,26.892921,68.330065,90.637499,3.10006,4.866689,1.70787,12.523017,0.026101999999999997,175.979693,174.237231,0.460797,0.18428,0.210954,0.123598,0.388284,0.017616,0.009705,0.42508199999999996,1.6969779999999999,0.7308479999999999,1.585365,0.682779,0.01169,0.106082,0.012731999999999999,0.034963,0.023361,0.314002,0.136676,0.05896799999999999,0.023354,0.050821,0.016443,0.019331,0.0032479999999999996,0.140674,0.005696,0.025689999999999998,0.01627,0.060851,0.026660000000000003,0.030527,0.021053,0.381626,0.205304,0.062351,0.05275,0.049925,0.015453,0.0935,mid
E05000114,337.091446,403.427998,101.791816,96.447783,9.160612,13.629642,3.5262800000000003,6.20012,11.837766,18.291178,5.273701,6.272182,20.586839,24.660704,1.6451689999999999,2.37907,0.21568600000000002,1.7303580000000003,82.44551,122.666774,31.736518,55.801077,47.351063,73.16471,21.094804,25.088728,82.34735400000001,98.64281700000001,3.048458,4.6906930000000004,1.509801,12.112504,0.068761,190.445927,175.738124,0.432908,0.166643,0.248633,0.110765,0.432392,0.016007,0.007928,0.564968,1.613367,0.694839,1.548338,0.666833,0.010467,0.094818,0.008476000000000001,0.0223,0.01675,0.23783800000000002,0.172776,0.047932,0.018066,0.07951,0.010846,0.035989,0.003779,0.18815199999999999,0.006461,0.032345,0.013494999999999998,0.074617,0.022921,0.025651999999999998,0.017678,0.32763200000000003,0.223919,0.059659000000000004,0.050206,0.0623,0.012949,0.122466,mid
E05000124,305.944867,350.49082200000004,103.95189,89.089051,9.389769,13.623416,3.594324,6.369549,11.806648,17.881974,5.366022,6.224017,20.356576,23.367134,1.821233,2.500023,0.13958900000000002,1.232461,84.507917,122.610747,32.348915999999996,57.325936999999996,47.226593,71.527897,21.464087,24.89607,81.426303,93.46853399999999,3.3887099999999997,4.953982,0.9771219999999999,8.62723,0.061547000000000004,191.764139,175.93864399999998,0.440687,0.168691,0.24627399999999997,0.11193,0.424617,0.017671,0.005095000000000001,0.626793,1.624187,0.699499,1.5410190000000001,0.6636810000000001,0.01017,0.085247,0.008493,0.019475,0.015162,0.277904,0.175352,0.035688,0.018369999999999997,0.09263500000000001,0.010329999999999999,0.026956,0.0016239999999999998,0.18851700000000002,0.00583,0.017943999999999998,0.010303,0.056784,0.024646,0.023093000000000002,0.01407,0.379786,0.214813,0.042924000000000004,0.040251,0.067733,0.012587000000000001,0.12331099999999999,mid
E05000377,349.910774,365.42478700000004,107.47721999999999,93.624938,9.053673,14.044604000000001,3.5595809999999997,6.471044,9.678308,15.827139,5.487341000000001,6.660297999999999,17.243935999999998,22.461379,1.62927,2.4641439999999997,0.269851,1.663244,81.483053,126.401432,32.036227000000004,58.239392,38.713233,63.308558,21.949363,26.64119,68.97574499999999,89.845517,3.074408,4.856542,1.888957,11.642708,0.031567000000000005,177.371526,170.78276499999998,0.459392,0.180617,0.218261,0.123748,0.388877,0.017333,0.01065,0.506905,1.6976080000000002,0.73112,1.5896540000000001,0.6846270000000001,0.016814,0.109697,0.009973000000000001,0.027605,0.022906,0.27937399999999996,0.147617,0.050192,0.022147,0.062235000000000006,0.015623,0.0283,0.002718,0.150241,0.005502,0.026494,0.022562,0.0699,0.021008000000000002,0.028054000000000003,0.021700999999999998,0.351376,0.206023,0.060674,0.056897,0.070492,0.016755000000000003,0.09712,low
E05000460,377.186506,502.47182599999996,115.36876799999999,102.24799200000001,9.488788000000001,14.78725,3.7342910000000002,6.743167,11.688311,17.632929999999998,4.7983519999999995,6.1296669999999995,18.574925,23.681072,1.5462930000000001,2.326892,0.272826,1.8242880000000001,85.399088,133.08524599999998,33.60862,60.688503000000004,46.753244,70.531719,19.193407,24.518667999999998,74.299701,94.724287,2.864389,4.58145,1.909784,12.770019,0.07114,183.666368,180.759672,0.46496899999999997,0.18298699999999998,0.25455500000000003,0.104501,0.404536,0.015596,0.010398000000000001,0.48693800000000004,1.6439150000000002,0.707996,1.544503,0.665181,0.012922999999999999,0.093956,0.009203,0.028526999999999997,0.021468,0.243569,0.152553,0.036837,0.017708,0.058898,0.012565999999999999,0.053252999999999995,0.0061329999999999996,0.186125,0.006043,0.044147000000000006,0.016091,0.056463,0.022567,0.029816000000000002,0.020638999999999998,0.337617,0.24990500000000002,0.042923,0.050795,0.049635000000000006,0.014863,0.124777,mid
E05000624,311.440147,302.332951,102.154967,81.066126,8.947091,13.749663,3.6339269999999995,6.671564999999999,9.660226,15.882841,5.346929,6.637861999999999,16.242534,21.508838,1.6119569999999999,2.384587,0.29044000000000003,1.59469,80.523818,123.74696899999999,32.705345,60.044081999999996,38.640904,63.531366000000006,21.387717000000002,26.551446999999996,64.970136,86.035354,3.045773,4.746576999999999,2.033081,11.162828999999999,0.034817,171.960525,168.468563,0.46826899999999994,0.190191,0.224708,0.124376,0.37782,0.017712000000000002,0.011823,0.552146,1.7170470000000002,0.739492,1.595896,0.687315,0.019255,0.11883800000000001,0.011285,0.024225,0.020303,0.308535,0.137507,0.045582,0.020905,0.058425,0.012727,0.022179,0.0025859999999999998,0.147475,0.0045509999999999995,0.019415,0.026205000000000003,0.077935,0.022602,0.025606,0.020255000000000002,0.38489,0.187437,0.054193,0.049203,0.068135,0.015933000000000003,0.093811,low
E05009395,382.15380899999997,367.723564,99.900138,91.189499,8.827636,14.993648,3.454448,6.829198,8.348622,14.582354999999998,5.589019,7.028353,15.462895000000001,21.599794,1.626503,2.5346599999999997,0.289124,1.832082,79.44872,134.94283000000001,31.090034999999997,61.46278100000001,33.394489,58.329420999999996,22.356075,28.113413,61.851579,86.399174,3.0911049999999998,4.953012999999999,2.023866,12.824572,0.023097,168.771345,171.138772,0.47074799999999994,0.18421400000000002,0.19786800000000002,0.132464,0.36648200000000003,0.018315,0.011992000000000001,0.44163199999999997,1.741009,0.749812,1.610956,0.693801,0.013005000000000001,0.11321800000000001,0.016096,0.033280000000000004,0.032649,0.3333,0.12195299999999999,0.05481900000000001,0.021468,0.050086,0.013711000000000001,0.018586000000000002,0.00336,0.120512,0.00587,0.025468,0.022618,0.081812,0.032999,0.024761000000000002,0.028056,0.379717,0.182428,0.060908000000000004,0.052454999999999995,0.054591999999999995,0.013519999999999999,0.088754,low
E05000336,397.06628900000004,414.783419,122.609742,103.119745,8.762667,14.210131,3.6015980000000005,6.8027809999999995,9.679881,15.842079,5.358469,6.506868,17.790212,22.700375,1.586666,2.340614,0.248748,1.728863,78.86400400000001,127.89118,32.414378,61.22503100000001,38.719522999999995,63.368317000000005,21.433875,26.027473,71.160848,90.801501,2.994211,4.5777019999999995,1.741239,12.102039999999999,0.01441,176.194176,170.810476,0.447597,0.18397,0.219755,0.12164900000000001,0.403877,0.016994,0.009883,0.44373999999999997,1.673187,0.7206020000000001,1.582813,0.6816810000000001,0.013229,0.11514400000000001,0.010719,0.033158,0.020313,0.28696900000000003,0.135952,0.055965999999999995,0.023624000000000003,0.05878,0.018953,0.021758,0.00253,0.155055,0.005333,0.024241,0.018274000000000002,0.066476,0.022459,0.032794,0.019176,0.370631,0.18747,0.061413999999999996,0.053773,0.065607,0.018705,0.101495,mid
E05000565,297.421712,367.4626,100.893784,89.58900799999999,9.972417,13.883410999999999,3.912514,6.4404580000000005,12.00559,17.950007,5.316957,6.090718,20.470012,23.492872,1.6923240000000002,2.399509,0.22202199999999997,1.529595,89.751754,124.950695,35.212625,57.964123,48.02236,71.800026,21.267828,24.36287,81.880048,93.971489,3.1286869999999998,4.768145,1.554157,10.707167,0.084425,197.582472,178.199119,0.45425,0.17821700000000001,0.24305,0.10764000000000001,0.414409,0.015835,0.007866,0.6643180000000001,1.629173,0.701647,1.539626,0.663081,0.014100999999999999,0.096448,0.007415000000000001,0.020477000000000002,0.011521,0.23448400000000003,0.178276,0.040111,0.015382,0.09455,0.010661,0.032241000000000006,0.003667,0.19387000000000001,0.0051600000000000005,0.025605000000000003,0.016031,0.057869000000000004,0.022031,0.024387,0.013090000000000001,0.334421,0.219072,0.056540999999999994,0.042689,0.086758,0.014796,0.12834500000000001,mid
E05000183,406.680364,597.103024,122.63008799999999,105.389121,9.16957,14.495865,3.580343,6.577895,10.713007000000001,16.622783,5.027068,6.194262,18.981379,23.454465,1.652511,2.392532,0.22126500000000002,1.6715509999999998,82.526127,130.462783,32.223089,59.20105699999999,42.85203,66.49113299999999,20.108271,24.777046,75.925516,93.817861,3.069109,4.660508999999999,1.548857,11.700858,0.039563,183.17788000000002,177.962761,0.450525,0.17591099999999998,0.23393699999999998,0.109775,0.414491,0.016755000000000003,0.008454999999999999,0.45042200000000004,1.6409790000000002,0.706731,1.551854,0.668347,0.016336,0.10595399999999999,0.010438,0.027911000000000002,0.016909999999999998,0.282215,0.161097,0.041108,0.018958000000000003,0.0532,0.012092,0.030293,0.004254,0.169514,0.006558,0.032155,0.011006,0.060296,0.022836000000000002,0.025869,0.016205,0.35046700000000003,0.260816,0.044966000000000006,0.050587,0.044534,0.012676,0.110747,high
E05000403,304.879075,290.602939,93.517708,85.896187,8.807253999999999,13.374665,3.3986620000000003,6.1700040000000005,10.528611999999999,16.201294,5.209727,6.331271,18.180825,22.709993,1.7900630000000002,2.633152,0.204828,1.462823,79.265287,120.37198799999999,30.58796,55.53003199999999,42.11445,64.805175,20.838908,25.325085,72.723298,90.83997099999999,3.337189,5.183086,1.433794,10.239761,0.095194,177.598477,172.71295700000002,0.446317,0.172231,0.23713299999999998,0.11733699999999998,0.409482,0.018791,0.008073,0.582521,1.6691919999999998,0.718882,1.573509,0.677673,0.016587,0.102371,0.008768000000000001,0.019661,0.017514,0.303564,0.151522,0.039796,0.017152,0.073716,0.012135,0.028270999999999998,0.001627,0.157081,0.006983,0.024135,0.019118,0.078833,0.024796000000000002,0.022206,0.021272,0.377033,0.184844,0.053253999999999996,0.042589999999999996,0.068355,0.017588,0.10922899999999999,low
E05000490,450.32645499999995,693.883797,133.722003,115.404371,9.262591,15.188225,3.6213040000000003,6.622151,10.488749,16.384755,5.1869510000000005,6.22061,19.534244,24.319669,1.521882,2.300932,0.176626,1.572946,83.363315,136.694028,32.591736,59.59936,41.954996,65.539019,20.747804000000002,24.882442,78.136975,97.278676,2.838146,4.46598,1.23638,11.010619,0.018307,186.32262,180.623742,0.44741400000000003,0.174921,0.22517399999999999,0.111354,0.419364,0.015231999999999999,0.0066359999999999995,0.41375,1.617391,0.6965720000000001,1.53751,0.662169,0.010575,0.114849,0.014925999999999998,0.035995,0.022229,0.245806,0.159917,0.048356,0.017518000000000002,0.048402999999999995,0.012925999999999998,0.034069,0.003582,0.174901,0.006652,0.041125999999999996,0.008173999999999999,0.061148,0.034539,0.028308,0.017452000000000002,0.300143,0.30088400000000004,0.049831,0.043595999999999996,0.045221,0.012131,0.106748,high
E05000256,378.600254,353.301501,104.16599000000001,86.887191,8.931478,14.574615,3.5327029999999997,6.809694,8.949274,15.169455,5.514398,6.792222,16.658607999999997,22.206591,1.6612919999999998,2.447596,0.246455,1.641541,80.38330400000001,131.17153100000002,31.794323,61.287245999999996,35.797096999999994,60.67781899999999,22.057593,27.168889,66.63443000000001,88.826365,3.160588,4.835285,1.725184,11.490788,0.019594,173.961099,171.660472,0.46207600000000004,0.182767,0.20577600000000001,0.126796,0.383042,0.018168,0.009917,0.45948500000000003,1.7092200000000002,0.736121,1.593795,0.6864100000000001,0.013567,0.107581,0.013987999999999999,0.032812,0.027616,0.318385,0.131274,0.054513,0.019819999999999997,0.051137,0.015633,0.021746,0.0026969999999999997,0.138099,0.005005,0.026369,0.019759,0.072188,0.030373,0.029644999999999998,0.024977000000000003,0.38698499999999997,0.184804,0.059664,0.047413,0.056959,0.016069999999999997,0.090923,low
E05000104,508.293596,896.475306,152.817933,119.28429299999999,8.735299000000001,15.122053,3.4329389999999997,6.733600999999999,9.949672,15.650438000000001,4.904271,5.952257,19.180892999999998,23.689379000000002,1.558383,2.27711,0.21691999999999997,1.814483,78.617687,136.098476,30.896454,60.602408999999994,39.798689,62.601753,19.617085999999997,23.809027,76.72357099999999,94.757514,2.8954459999999997,4.430198000000001,1.518443,12.701378,0.022803999999999998,179.37223400000002,179.145063,0.43829399999999996,0.172248,0.22187800000000002,0.109365,0.427734,0.016142,0.008465,0.352891,1.6200430000000001,0.6977140000000001,1.549199,0.667204,0.012013,0.124349,0.012084000000000001,0.032774,0.015501,0.276239,0.169742,0.037153,0.021311,0.040716,0.011198999999999999,0.033559,0.004856,0.15600899999999998,0.005340999999999999,0.039187,0.007967,0.053978,0.024194,0.02531,0.012517,0.319241,0.327974,0.037483999999999996,0.056334,0.035906,0.009955,0.097106,high
E05000374,397.2069,397.683017,107.833201,96.55583399999999,9.227927000000001,15.345382,3.4969949999999996,6.806278,9.022782000000001,15.418748999999998,5.751459,6.937475999999999,17.0705,22.64387,1.6995470000000001,2.494159,0.249375,1.6859970000000002,83.05134699999999,138.10843500000001,31.472959000000003,61.2565,36.091127,61.67499599999999,23.005837,27.749905,68.282,90.57548,3.23409,4.949254,1.745628,11.80198,0.030348000000000003,179.318901,176.391207,0.463149,0.175514,0.201268,0.128296,0.380785,0.018035,0.009734999999999999,0.45145,1.7114479999999999,0.7370800000000001,1.594323,0.686638,0.014261000000000001,0.095851,0.012206,0.036037,0.032567,0.30451,0.13792100000000002,0.06089,0.021961,0.049384,0.018621000000000002,0.025356,0.003563,0.135509,0.0058920000000000005,0.027683999999999997,0.017789,0.057846,0.025917000000000003,0.032799,0.029419999999999998,0.383427,0.197574,0.06675700000000001,0.051622,0.048401,0.016852000000000002,0.089385,mid
E05000130,347.597727,379.058397,106.558093,97.679102,8.935033,13.869789,3.555171,6.394858999999999,10.409514999999999,16.674820999999998,5.366587,6.622549,17.124109,22.401595999999998,1.575285,2.377294,0.233028,1.7118490000000002,80.41529799999999,124.8281,31.996537,57.553732,41.638061,66.699286,21.466348,26.490195,68.496436,89.606382,2.953067,4.691629,1.631198,11.982942999999999,0.07249,174.962348,171.59539099999998,0.45961499999999994,0.182877,0.237983,0.12269100000000001,0.391492,0.016878,0.009323,0.503347,1.685888,0.726072,1.578775,0.679942,0.015590999999999999,0.116247,0.008713,0.024858,0.018008,0.276516,0.14266199999999998,0.054617,0.014837000000000001,0.064916,0.011617,0.0385,0.003353,0.157288,0.005331,0.032262,0.014684000000000001,0.091507,0.01841,0.022661,0.016913,0.343254,0.19321300000000002,0.096352,0.035058,0.066307,0.01384,0.10248399999999999,low
E05000637,389.43559500000003,432.69454800000005,101.395593,87.509947,8.634149,15.003245999999999,3.508772,7.1510169999999995,9.055416000000001,15.182041,5.1298639999999995,6.715768,15.231853,21.865824,1.6368,2.557144,0.228079,1.6596650000000002,77.70734499999999,135.029216,31.578952,64.35915,36.221666,60.728162,20.519455999999998,26.863071,60.927411,87.463298,3.116191,5.050254,1.5965559999999999,11.617652,0.05650499999999999,163.866958,174.348548,0.47421,0.192711,0.221043,0.12522,0.37181,0.019017,0.009743,0.420781,1.7242830000000002,0.742608,1.590298,0.684904,0.008827,0.112846,0.014907,0.031969,0.026826999999999997,0.385842,0.106544,0.044093,0.023957,0.034759,0.013068000000000001,0.014653999999999999,0.002321,0.133186,0.006840000000000001,0.021457,0.017901,0.08422,0.032905000000000004,0.023688999999999998,0.022966,0.41448900000000005,0.172072,0.047347,0.06143099999999999,0.035933,0.012607,0.09233999999999999,low
